miragef-1             mirliton                mirror                    misanthrope           miscible               
missel                missionaire             missionnaire              missive               misère                 
misérable             mithridatique           mitochondrie              mitose                mitrailleur            
mitrailleuse          mitrale                 mitre                     mixte                 mixture                
mixtèque              mnémonique              mnémotechnique            moabite               mobile                 
mobilier              mobilisation            mobilisée                 mobilière             mocassin               
mochica               modale                  modalité                  modelage              modelée                
modem                 modernisation           modernisatrice            moderniste            modernisée             
modeste               modifiable              modificateur              modification          modifiée               
modique               modiste                 modoc                     modulable             modulaire              
modulateur            modulation              modulée                   modélisation          modéliste              
modérateur            modératrice             modérée                   moghole               mogole                 
mohawk                mohican                 moignon                   moindre               moisissure             
moissonneuse          moite                   moitié                    mojave                molaire                
moldave               molette                 molino                    mollet                mollusque              
molosse               moléculaire             momentanée                momie                 momifié                
monacale              monade                  monadnock                 monarchique           monarchiste            
monarque              monastique              monastère                 mondaine              mondanité              
mondiale              mondialisé              monfort                   mongole               mongoloïde             
moniale               moniste                 moniteur                  monkey                monnaie                
mono-objectif         monoalcool              monoatomique              monochromatique       monochrome             
monoclinique          monocotylédone          monodique                 monodrame             monogame               
monographie           monographique           monogénique               monogéniste           monolingue             
monolithe             monolithique            monologue                 monomoteur            monomère               
monoparentale         monophonique            monophylétique            monophysite           monoplace              
monopole              monopolistique          monopolisée               monopôle              monosaccharide         
monoski               monosyllabe             monosyllabique            monothéisme           monothéiste            
monotone              monotype                monovalent                monoïque              monstrueuse            
montagnarde           montagneuse             montaniste                montante              monte-charge           
monteur               montgolfière            monticule                 montrée               monture                
montée                monumentale             monère                    monégasque            monétaire              
monétariste           moquerie                moqueur                   moqueuse              moraine                
morainique            morale                  moralia                   moralisante           moralisateur           
moralisatrice         moraliste               moralité                  moratoire             morave                 
morbide               morcelée                mordante                  morgue                morille                
morpho-syntaxique     morphogénique           morphologie               morphologique         morphème               
morse                 morsure                 mort-né                   mortelle              mortier                
mortification         morton                  mortuaire                 morue                 mosaïste               
moscovite             mosquée                 mossi                     motard                motet                  
motif                 motion                  motivation                motivée               motocyclette           
motocycliste          motoneige               motorisée                 motrice               moucharabieh           
moucherolle           moucheron               mouchetée                 mouchoir              mouette                
moufette              mouffette               moufle                    mouflon               mouillage              
mouillant             mouillée                moulage                   moulue                moulure                
moulée                mountain                mourante                  mouride               mousquetaire           
moussant              mousseline              mousson                   moustache             moustier               
moustique             moutarde                moutonnement              moutonnée             mouvance               
mouvante              mouvementée             move                      moyen-orientale       moyenne                
mozarabe              moût                    mpongwé                   mudra                 muerte                 
muette                mufle                   muflier                   mufti                 muguet                 
mulot                 multicellulaire         multicolore               multicoque            multicylindre          
multiethnique         multifactorielle        multifil                  multilatérale         multimodale            
multimédia            multinationale          multipartiste             multipartite          multiplexeur           
multiplicateur        multiplication          multipliée                multipolaire          multiraciale           
multitude             multitâche              munichoise                municipale            municipalité           
municipe              munie                   munition                  muntjac               muppet                 
muqueuse              muraille                murale                    muraliste             muret                  
murmure               murut                   murène                    musagète              musaraigne             
muscadier             muscat                  muscle                    musclée               musculaire             
muselée               musette                 museum                    music-hall            musicale               
musicienne            musicologique           musicologue               musique               muslim                 
musquée               mussolinienne           mustélidé                 musulmane             musée                  
mutante               mutazilite              mutilation                mutilée               mutinerie              
mutiné                mutualiste              mutuelle                  muté                  muée                   
mycoplasme            mycorhize               mycose                    mycène                mycélienne             
mycénienne            mygale                  myofibrille               myofilament           myopathie              
myriade               myrte                   myrtille                  mystique              mystérieuse            
mythique              mytho                   mythologie                mythologique          myxine                 
myélinique            myélome                 mâchoire                  mèche                 mède                   
mère                  mètre                   méandre                   mécanicien            mécanisme              
mécaniste             mécanisée               méconnaissable            méconnue              mécontentement         
mécontenté            mécréant                mécène                    mécénat               médaillon              
médaillé              médecine                médersa                   médiane               médiateur              
médiathèque           médiatique              médiatrice                médicale              médicamenteuse         
médicinale            médico-sociale          médina                    médio-océanique       médiocre               
méditatif             méditation              méditative                méditerranéenne       médium                 
médiévale             médullaire              méduse                    méfiance              mégalithe              
mégalithique          mégalopole              mégapole                  mégaron               mégaspore              
mégatonne             mélancolique            mélangeur                 mélangée              mélanine               
mélanome              mélanésienne            mélasse                   mélilot               mélodieuse             
mélodique             mélodiste               mélodramatique            mélodrame             mélomane               
mélèze                mémoire                 mémorable                 mémorandum            mémorialiste           
mémorisée             ménade                  ménagement                ménagerie             ménagère               
ménagée               ménestrel               ménestrier                méningite             méningocoque           
ménippée              ménopausée              ménure                    méprisée              méridienne             
méridionale           méristème               mérou                     mésentente            mésentère              
mésoaméricaine        mésolithique            méson                     mésopotamienne        mésosphérique          
mésozoaire            mésozoïque              métabolique               métabolisme           métabolisée            
métallifère           métallique              métalloïde                métallurgie           métallurgique          
métallurgiste         métamorphique           métaphore                 métaphorique          métaphysicien          
métaphysique          métapsychique           métastase                 métatarse             métayer                
méthanier             méthode                 méthodique                méthodiste            méthodologie           
méthodologique        méticuleuse             métier                    métissage             métisse                
métissée              métonymie               métrage                   métrique              métronome              
métropole             métropolitaine          métropolite               météore               météorique             
météorite             météorologique          météorologiste            mêlée                 même                   
môle                  mûre                    mûrier                    nabab                 nacelle                
nacionale             nacrée                  nageoire                  nageur                nageuse                
naha                  naine                   naissance                 naissante             nalu                   
nandou                nanomètre               nantaise                  nanti                 nantissement           
naphte                napoléonienne           napoléonnienne            nappe                 napu                   
narcisse              narcissique             narcotique                narine                narragansett           
narrateur             narratif                narration                 narrative             narrée                 
narval                nasale                  nasique                   natale                natalité               
natatoire             natif                   national-socialiste       nationalisation       nationalisme           
nationaliste          nationalisée            nationalité               native                nativité               
natoufien             natte                   nattée                    naturale              naturalisation         
naturaliste           naturalisée             naturelle                 naufragé              nauruan                
nausée                nautile                 nautique                  navajo                navale                 
navette               navigable               navigant                  navigateur            navire                 
nazca                 nazie                   naïf                      ndébélé               nectaire               
nectarine             needle                  negro                     negro-spiritual       negrospiritual         
nerf                  nerveuse                nervien                   nervure               nesle                  
nestorienne           nettoyant               nettoyée                  neuchâteloise         neuf                   
neurochirurgien       neuroleptique           neurologique              neurologue            neuromusculaire        
neuromédiateur        neuronale               neurone                   neuropathie           neurophysiologique     
neurophysiologiste    neurotoxique            neurotransmetteur         neurotrope            neutraliste            
neutralisée           neutrino                neutronique               never                 new-yorkaise           
newsmagazine          newspaper               nguyên                    nicaraguayenne        nichoir                
nichée                nickelodeon             nickélifère               nicotinique           night-club             
nightingale           nigériane               nigéro-congolaise         nigéro-kordofanienne  nihiliste              
nikolai               nile                    nilo-saharienne           nilotique             ninja                  
nippone               nipponne                nitrate                   nitrique              nitrite                
nitrure               nitré                   nivelée                   niçoise               nièce                  
nobile                nobiliaire              noblesse                  noce                  noche                  
nocif                 nocive                  noctambule                noctuelle             nocturne               
nodule                noeud                   noircie                   noirâtre              noisetier              
noisette              nomade                  nomadique                 nombreuse             nome                   
nomenclature          nominale                nominaliste               nominatif             nomination             
nommo                 nommée                  non-chrétienne            non-conformiste       non-dit                
non-figuratif         non-fumeur              non-initié                non-juif              non-protestant         
non-serbe             nonce                   nootka                    nord-africaine        nord-américaine        
nord-coréenne         nord-européenne         nord-vietnamienne         nordique              nordiste               
norique               normale                 normalien                 normalisée            normande               
normatif              normative               norme                     norvégienne           nostalgique            
notable               notaire                 notamment                 notarié               notion                 
notoire               notre-dame-des-victoire nouba                     nouer                 noueuse                
nouille               nourrice                nourricier                nourricière           nourrie                
nourrissante          nourrisson              nourriture                nouveau-né            nouveauté              
nouvelle              nouvelliste             nouée                     novae                 novateur               
novatrice             novice                  noyade                    noyer                 noyée                  
noël                  nuageuse                nuancée                   nubienne              nucléaire              
nucléide              nucléique               nucléon                   nucléotide            nucléotidique          
nudibranche           nuer                    nuisance                  nuisible              nulle                  
nullité               numide                  numérateur                numération            numérique              
numériseur            numérisée               nuptiale                  nutriment             nutritif               
nutritionnelle        nutritive               nuée                      nyanja                nylon                  
nymphe                nymphée                 nzima                     nègre                 néandertalien          
nébuleuse             nécessaire              nécrophage                nécropole             nécrose                
néerlandaise          néerlandophone          néfaste                   néflier               négatif                
négation              négative                négligeable               négligence            négligent              
négligée              négociable              négociant                 négociateur           négociation            
négociée              négrier                 négrito                   négrière              nématode               
némerte               nénuphar                néo-classique             néo-confucianiste     néo-expressionniste    
néo-fasciste          néo-guelfe              néo-impressionniste       néo-orthodoxe         néo-réaliste           
néo-zélandaise        néoclassique            néoconfucianiste          néoformée             néogaullisme           
néogaulliste          néogothique             néokantien                néolibérale           néologisme             
néophyte              néoplasique             néoplatonicienne          néoplatoniste         néoprène               
néoromantique         néoréaliste             néotoma                   népalaise             néphrite               
néphélite             népérien                néréide                   névralgie             névrose                
névrosé               névrotique              névé                      nôtre                 objecteur              
objectif              objection               objective                 oblast                oblat                  
obligation            obligatoire             obligée                   oblique               oblongue               
obole                 obscurcie               obscure                   obscène               observable             
observance            observant               observateur               observation           observatoire           
observée              obsolète                obstacle                  obstruction           obstruée               
obstétricien          obsédante               obtenue                   obturateur            obusier                
obèse                 obédience               obélisque                 ocarina               occasionnelle          
occasionnée           occidentale             occidentalisée            occitane              occlusion              
occlusive             occultation             occultiste                occupante             occupation             
occupée               occurrence              ocelle                    ocelot                ocre                   
octave                octaèdre                octet                     octogonale            octosyllabe            
octosyllabique        octroyée                oculaire                  océane                océanide               
océanienne            océanique               océanographe              océanographique       odalisque              
odelette              odeur                   odon                      odontocète            odorante               
odoriférante          oecuménique             oedème                    oesophagienne         oestrogène             
oeuf                  oeuvré                  oevre                     offensante            offensif               
offensive             offerte                 office                    officiant             officielle             
officieuse            officine                offrande                  offreur               ogive                  
ohmmètre              oignon                  oint                      oisif                 oisillon               
ojibwa                olfactif                olfactive                 olifant               oligarchie             
oligarchique          oligo-élément           oligopole                 olivier               olmèque                
olympiade             olympienne              olympique                 oléagineuse           oléoduc                
ombelle               ombellifère             ombragée                  ombrée                ombudsman              
omeyade               omeyyade                omission                  omniprésente          omnivore               
onagre                onciale                 oncle                     oncogène              onction                
ondulante             ondulation              ondulatoire               ondulée               one-man-show           
onguent               onirique                onondaga                  onusienne             onéreuse               
oolithe               oosphère                opacification             opacité               opale                  
opaque                openfield               operation                 opercule              ophiolite              
ophtalmologique       ophtalmologue           opinion                   oponce                opossum                
opportuniste          opportunité             opposable                 opposition            opposée                
oppresseur            oppressif               oppression                oppressive            opprimée               
opticien              optimale                optimate                  optimiste             optimisée              
optionnel             optique                 opulente                  opuscule              opérable               
opérant               opérateur               opérationnelle            opératoire            opérette               
opéron                opérée                  oracle                    orageuse              oraison                
orale                 orangée                 orateur                   oratoire              oratorien              
oratorio              orbitale                orbiteur                  orchestrale           orchestration          
orchestrée            orchidée                ordinaire                 ordinateur            ordination             
ordine                ordonnance              ordonnateur               ordonnée              ordure                 
oreillette            oreste                  organe                    organique             organisateur           
organisationnelle     organisme               organiste                 organisée             organite               
organization          organochloré            organométallique          orgelet               orgiaque               
orientable            orientale               orientaliste              orientation           orientée               
orifice               originaire              originale                 originalité           originelle             
orignal               orléaniste              ornemaniste               ornementale           ornementation          
ornementée            ornithischien           ornithogale               ornithologique        ornithologue           
ornithorynque         ornée                   orobanche                 orographique          oromo                  
orphelinat            orpheline               orpheu                    orphique              orpin                  
orque                 orteil                  orthochromatique          orthodoxe             orthodoxie             
orthogonale           orthographe             orthographique            orthophoniste         orthopédique           
orthorhombique        ortie                   oryctérope                osage                 oscillante             
oscillateur           oscillation             oscillatoire              oscillogramme         oscilloscope           
osmanli               osmotique               osque                     ossature              osseuse                
ossianique            ossuaire                ossète                    ostentatoire          ostiak                 
ostracoderme          ostréicole              ostéomyélite              osée                  otage                  
otarie                otite                   oto-rhino-laryngologiste  ottawa                ottomane               
ottonienne            ouaddaï                 oubanguien                oubliée               oudaïa                 
ouest-africaine       ouest-allemande         ougandaise                ougrienne             ouistiti               
oulipienne            ouolof                  ouragan                   ouralienne            ouralo-altaïque        
ourdie                ourlée                  oursin                    ourson                ourthe                 
oustachi              outarde                 outil                     outillage             outragée               
outrance              outrancière             outrigger                 outrée                outsider               
ouverte               ouverture               ouvrage                   ouvragée              ouvre-boîte            
ouvrier               ouvrière                ouzbek                    ouïe                  ovaire                 
ovale                 ovarienne               ovipare                   ovipositeur           ovocyte                
ovogonie              ovovivipare             ovoïde                    ovulation             ovule                  
oxyacétylénique       oxydante                oxydation                 oxydée                oxygénée               
oxyure                oïdium                  paar                      pablo                 pacage                 
pacanier              pacifique               pacifisme                 pacifiste             pacifiée               
pacte                 padane                  pagaie                    pagne                 pagode                 
paiement              paillarde               painting                  paire                 paisible               
pakistanaise          palace                  palacio                   palais-monastère      palatale               
palatine              palefrenier             palestinienne             palestre              palette                
palier                palimpseste             palinure                  palisade              palissade              
palissandre           palladienne             pallava                   palliatif             pallium                
palmeraie             palmette                palmipède                 palmée                palourde               
palpe                 paléo-sibérienne        paléoanthropologue        paléobotanique        paléochrétienne        
paléolithique         paléologue              paléontologique           paléontologue         paléozoïque            
palétuvier            pamphlet                pamphlétaire              pamplemousse          pamplemoussier         
panafricaine          panama                  panaméenne                panaméricaine         panathénaïque          
pancarte              panchromatique          pancréatique              pandava               pandémie               
pangermaniste         pangolin                panhellénique             panicaut              panicule               
panier                panique                 panoplie                  panorama              panoramique            
pansement             pantalon                panthère                  panthéiste            pantin                 
pantomime             panégyrique             papale                    papauté               papayer                
papeterie             papetière               papier                    papilionacée          papille                
papillon              papoue                  pappa                     paquebot              paquet                 
parabole              parabolique             paraboloïde               parachimique          parachutage            
parachutiste          paradigmatique          paradigme                 paradisier            paradoxale             
paradoxe              parallaxe               parallèle                 parallélisme          parallélogramme        
parallélépipède       paralysante             paralysie                 paralysée             paralytique            
paramagnétique        paramilitaire           paramécie                 paramédicale          paranoïaque            
paranoïde             parapet                 parapluie                 parasitaire           parasité               
parasol               parasympathique         parathyroïde              parathyroïdienne      paratonnerre           
paravent              parcellaire             parcelle                  parcheminée           parcourue              
pareille              parement                parenchyme                parentale             parente                
parenthèse            parenté                 paresseuse                parfaite              parfumée               
parieur               parisienne              paritaire                 pariée                pariétale              
parjure               parking                 parlante                  parlement             parlementaire          
parlementarisme       parlée                  parmi                     parodique             parodiée               
paroisse              paroissiale             paroissien                parole                parolier               
parotide              paroxystique            parpaing                  parquet               parrainée              
parri                 parricide               parsec                    parsemée              parson                 
part-song             partagée                partant                   partenaire            parterre               
partiale              participante            participation             particulaire          particularisme         
particularité         particulier             particulière              partielle             partisane              
partita               partition               partner                   parue                 parution               
parvenue              parée                   pasdaran                  passacaille           passager               
passagère             passante                passementerie             passeport             passerelle             
passeur               passible                passif                    passiflore            passionnante           
passionnée            passive                 passoire                  passée                passéiste              
pastel                pastenague              pasteurisé                pastille              pastorale              
pastourelle           pastèque                patate                    patelle               patente                
paternaliste          paternelle              pathan                    pathogène             pathologie             
pathologique          pathologiste            pathétique                patineur              patinoire              
patio                 patre                   patriarcale               patriarcat            patriarche             
patrice               patriciat               patricienne               patrie                patrilinéaire          
patrimoine            patrimoniale            patriote                  patriotique           patristique            
patronage             patronale               patronymique              patrouilleur          pattern                
paulier               paulinienne             paume                     paupière              paupérisée             
pause                 pavage                  pavane                    pavement              pavillon               
pavot                 pavée                   pawnee                    payable               payante                
paysager              paysagiste              payée                     païenne               peak                   
peausserie            pectine                 pectorale                 pedra                 pegmatite              
peignée               peinte                  peintre                   peinture              pelisse                
pelleterie            pelletier               pellicule                 pelote                pelouse                
peltée                peluche                 pelvienne                 pembroke              penalty                
penchant              penchée                 penco                     pendage               pendante               
pendentif             pendue                  pendulaire                pendule               penitente              
pennacook             pennine                 penseur                   pensionnaire          pensionnat             
pensée                pentagone               pentamètre                pentatonique          pente                  
pentecôtiste          pentu                   peptide                   peptidique            peptique               
pequot                perce-oreille           percement                 percepteur            perceptible            
perceptif             perception              perceptive                perceptron            perceptuelle           
perceuse              percheron               percheur                  perchlorate           perchoir               
perchée               percussion              percussionniste           percée                perdant                
perdue                perfectif               perfectionnement          perfectionniste       perfectionnée          
perfide               perfidie                perforateur               perforation           perforatrice           
performance           performante             perforée                  pergola               perkin                 
perle                 perlière                perlée                    permanence            permanente             
permise               permissif               permission                permutation           perméable              
peroxyde              perpective              perpendiculaire           perplexité            perpétrée              
perpétuelle           perpétuée               perroquet                 perruque              persane                
persique              persistance             persistante               personnage            personnalisée          
personnalité          personnelle             personnification          personnifiée          perspective            
perspicace            persuadée               persuasif                 persécuteur           persécution            
persécutée            perte                   pertinente                perturbant            perturbateur           
perturbation          perturbée               pervenche                 perverse              perversité             
perçue                pessimiste              peste                     pesti                 pesticide              
pesée                 petitesse               peule                     peuplade              peuplement             
peuplier              peuplée                 phacochère                phage                 phalanger              
phalanstère           phallique               phalène                   phanariote            phantasme              
phanérozoïque         pharaonique             phare                     pharmaceutique        pharmacien             
pharmacologique       pharmacologiste         pharmacologue             pharmacopée           phasme                 
philadelphe           philanthrope            philanthropique           philantropique        philarmonique          
philharmonique        philippine              philocalie                philodendron          philologique           
philologue            philosophie             philosophique             philtre               phlébite               
phobie                phobique                phoebe                    pholade               phonetic               
phonique              phonogramme             phonographique            phonologique          phonétique             
phoque                phosphate               phospholipide             phosphorique          phosphoré              
photo-électrique      photochimique           photochromique            photocomposeuse       photoconducteur        
photocopieur          photogramme             photographique            photographiée         photogravure           
photojournaliste      photomontage            photomultiplicateur       photomètre            photomécanique         
photométrique         photon                  photonique                photopolymère         photoréaction          
photosensible         photosynthétique        photovoltaïque            photoélectrique       phrase                 
phrygane              phréatique              phycoérythrine            phyllie               phylloxéra             
phylogenèse           phylum                  physico-chimique          physico-chimiste      physiocrate            
physiologique         physiologiste           physiologue               physionomie           physionomique          
physiothérapeute      physique                phyteuma                  phytogénétique        phytopathologie        
phénicienne           phénol                  phénoménologique          phénoménologue        phénotype              
phénotypique          phéromone               pianiste                  pianistique           picarde                
picaresque            piccolo                 pictogramme               pictographique        pictorialiste          
picturale             pidgin                  piece                     piedmont              pierraille             
pierreuse             pierrot                 pieuse                    pieuvre               pigeon                 
pigeonnier            pigmentaire             pigmentation              pigmentée             pignon                 
pilchard              pilier                  pillage                   pillée                pilotée                
pilule                pilée                   pima                      pinacle               pincée                 
pindarique            pingouin                pinnipède                 pinson                pintade                
pinu                  pionner                 pionnier                  pionnière             pipeline               
pipit                 pippinide               pipé                      piquante              pique-nique            
piquetée              piqueur                 piqûre                    piranha               piriforme              
pirogue               piscicole               pisciculture              piscine               pison                  
pistache              pistachier              pistillée                 pistilée              pitbull                
piton                 pitoyable               pitre                     pittoresque           pituitaire             
pivert                pivoine                 pivotante                 pivotement            pièce                  
piètre                piégée                  piémontaise               piétinée              piétiste               
piétonne              piézoélectrique         placage                   placebo               placement              
placentaire           placer                  placée                    plafond               plage                  
plagiaire             plagioclase             plaideur                  plaidoirie            plaidoyer              
plaie                 plaine                  plainte                   plaintif              plaisanterie           
plaisir               planaire                planante                  plancher              planchette             
planctu               planeur                 planificateur             planification         planifiée              
plantagenêt           plantain                plantaire                 plantation            planteur               
plantigrade           plantoir                plantule                  plantée               planète                
planèze               planétaire              planétarium               planétoïde            plaquage               
plaqueminier          plaquette               plaquée                   plasma                plasmatique            
plasmique             plaste                  plasticien                plastifiant           plastique              
plastron              platane                 plate-forme               plateresque           plathelminthe          
platine               platonicienne           plausible                 plazza                pleine                 
pleurale              pleurant                pleureur                  pleureuse             pleuronecte            
pliable               pliage                  pliante                   plinthe               plissement             
plissée               pliée                   plombeuse                 plombifère            plombé                 
plongeoir             plongeon                plongeur                  plongée               pluie                  
plumbicon             plumeuse                pluraliste                pluricellulaire       pluridisciplinaire     
plurielle             pluripartite            plus-value                plusieur              plutonique             
pluviale              pluvier                 pluvieuse                 pluviométrique        plâtre                 
plèvre                plébéienne              pléiade                   pléistocène           plénipotentiaire       
plénière              pléthorique             pneumatique               pneumocoque           pneumogastrique        
pneumonie             pochette                pochoir                   podestat              podzolique             
poesía                pogrom                  pogue                     poignante             poignet                
poignée               poilue                  poing                     pointer               pointeur               
pointilliste          pointillée              pointue                   pointée               poirier                
poison                poisson                 poissonnerie              poissonneuse          poitevine              
poitier               poivrier                poivron                   poivrée               polaire                
